공산동-0135,1,대구광역시 동구 인산로 107,대구광역시 동구 진인동 508,35.953989,128.717703,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0136,1,대구광역시 동구 인산로 107,대구광역시 동구 진인동 508,35.953989,128.717703,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0137,1,대구광역시 동구 인산로 107-3,대구광역시 동구 진인동 513-1,35.95429,128.717229,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0138,1,대구광역시 동구 팔공로230길 103,대구광역시 동구 진인동 716,35.950393,128.713258,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0139,1,대구광역시 동구 팔공로230길 102,대구광역시 동구 진인동 719,35.950278,128.712914,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0140,1,대구광역시 동구 팔공로230길 69,대구광역시 동구 진인동 739-1,35.951207,128.709785,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0141,1,,대구광역시 동구 진인동 740,35.951262,128.70952,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0142,1,대구광역시 동구 팔공로230길 65,대구광역시 동구 진인동 743,35.951409,128.709044,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0143,1,대구광역시 동구 팔공로230길 58,대구광역시 동구 진인동 702,35.951341,128.708356,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0144,1,,대구광역시 동구 진인동 695,35.951715,128.707573,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0145,1,대구광역시 동구 팔공로230길 45,대구광역시 동구 진인동 748,35.952259,128.70709,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0146,1,대구광역시 동구 팔공로230길 39,대구광역시 동구 진인동 751,35.952549,128.706837,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0147,1,대구광역시 동구 팔공로230길 31,대구광역시 동구 진인동 752-1,35.952984,128.706453,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0148,1,,대구광역시 동구 진인동 643,35.954078,128.70582,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0149,1,,대구광역시 동구 진인동 634,35.954479,128.705136,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0150,1,대구광역시 동구 팔공로230길 9,대구광역시 동구 진인동 632,35.954589,128.704816,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0151,1,,대구광역시 동구 진인동 956,35.965323,128.723027,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0152,1,대구광역시 동구 팔공로 1180-2,대구광역시 동구 진인동 628-1,35.955695,128.706677,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0153,1,대구광역시 동구 인산로 8-1,대구광역시 동구 진인동 627,35.95542,128.707484,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0154,1,대구광역시 동구 팔공로 1179,대구광역시 동구 진인동 603,35.957711,128.705731,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0155,1,대구광역시 동구 팔공로 1179,대구광역시 동구 진인동 603,35.957711,128.705731,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0156,1,대구광역시 동구 팔공로 1179,대구광역시 동구 진인동 603,35.957711,128.705731,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0157,1,대구광역시 동구 팔공로 1179,대구광역시 동구 진인동 603,35.957711,128.705731,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0158,1,대구광역시 동구 팔공로 1179,대구광역시 동구 진인동 603,35.957711,128.705731,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
