1038016,吝备,35.87019143,128.599912
1038017,吝备,35.87025657,128.5995845
1038018,吝备,35.87032172,128.5992557
1038019,吝备,35.87037024,128.5990138
1038020,吝备,35.87042641,128.5987424
1038021,吝备,35.87049799,128.5985331
1038022,吝备,35.87055701,128.5982226
1038023,吝备,35.87059851,128.5980045
1038024,吝备,35.87065284,128.597726
1038025,吝备,35.87070645,128.5974529
1039001,吝备,35.86838878,128.6129121
1039002,吝备,35.86842394,128.6125509
1039003,吝备,35.86845368,128.6122289
1039004,吝备,35.86850888,128.6116807
1039005,吝备,35.86854778,128.6113222
1039006,吝备,35.86858605,128.6109636
1039007,吝备,35.8686199,128.610622
1039008,吝备,35.86867992,128.6100451
1039009,吝备,35.86871659,128.609677
1039010,吝备,35.86874772,128.6093627
1039011,吝备,35.86878492,128.6090014
1039012,吝备,35.86882862,128.6085968
1039013,吝备,35.8688614,128.6082318
1039014,吝备,35.86889301,128.6079011
1039015,吝备,35.86893781,128.6074303
1039016,吝备,35.86896999,128.6070994
1039017,吝备,35.8690026,128.6067603
1039018,吝备,35.86904935,128.6062731
1039019,吝备,35.86907818,128.6059712
1039020,吝备,35.86911397,128.6056085
1039021,吝备,35.86914631,128.605277
1039022,吝备,35.86917961,128.6049376
1039023,吝备,35.86922058,128.6045216
1040001,吝备,35.8690217,128.6044855
1040002,吝备,35.86898985,128.6048033
1040003,吝备,35.86895502,128.6051629
1040004,吝备,35.86891731,128.6055523
1040005,吝备,35.86887814,128.6059532
1040006,吝备,35.86884709,128.6062695
1040007,吝备,35.86881834,128.6065865
1040008,吝备,35.86878686,128.6069098
1040009,吝备,35.86874586,128.6073424
1040010,吝备,35.86871383,128.607698
1040011,吝备,35.86867082,128.6081293
1040012,吝备,35.86863757,128.6084656
1040013,吝备,35.86859105,128.6089385
1040014,吝备,35.8685543,128.6093153
1040015,吝备,35.86851509,128.6096907
1040016,吝备,35.86847916,128.6100241
1040017,吝备,35.86843708,128.6104673
1040018,吝备,35.86839731,128.6108222
1040019,吝备,35.8683546,128.6112681
1040020,吝备,35.86832482,128.6115311
1040021,吝备,35.86825321,128.6122332
1040022,吝备,35.86822074,128.6125473
1040023,吝备,35.86817253,128.6130138
1041001,吝备,35.86980154,128.6003734
1041002,吝备,35.86983778,128.6006526
1041003,吝备,35.86978501,128.6008845
1041004,吝备,35.86968849,128.6013137
1041005,吝备,35.86962159,128.6016216
1041006,吝备,35.86954666,128.6019448
1041007,吝备,35.86945934,128.6023328
1041008,吝备,35.8693852,128.6026615
1041009,吝备,35.86930603,128.6030052
1041010,吝备,35.86923492,128.6033213
1041011,吝备,35.86916407,128.6036352
1042001,吝备,35.8704875,128.5974077
1042002,吝备,35.87038186,128.597798
1042003,吝备,35.87031162,128.5981401
1042004,吝备,35.87025065,128.5984413
1042005,吝备,35.87019572,128.5988441
1042006,吝备,35.87011859,128.5992292
1042007,吝备,35.87005599,128.5995344
1042008,吝备,35.87000437,128.5998012
1042009,吝备,35.86991826,128.6000649
1043001,吝备,35.87084761,128.5945392
1043002,吝备,35.87078831,128.594776
1043003,吝备,35.87075447,128.5950955
1043004,吝备,35.87068554,128.5957304
1043005,吝备,35.87064819,128.596111
1043006,吝备,35.87060591,128.5964667
1043007,吝备,35.87056803,128.5968186
1044001,吝备,35.87052421,128.5913442
1044002,吝备,35.87057072,128.5916585
1044003,吝备,35.87062091,128.5920111
1044004,吝备,35.87066691,128.5923281
1044005,吝备,35.87069791,128.5925416
1044006,吝备,35.87071692,128.5926681
1044007,吝备,35.87078777,128.5931532
1044008,吝备,35.87082402,128.5934335
1044009,吝备,35.87086058,128.5936936
1045001,吝备,35.87000212,128.5878066
1045002,吝备,35.87005423,128.5881693
1045003,吝备,35.87010109,128.5885014
1045004,吝备,35.87015173,128.588832
1045005,吝备,35.8701945,128.5891367
1045006,吝备,35.87025627,128.5895586
1045007,吝备,35.87030359,128.5898986
1045008,吝备,35.87035557,128.5902616
1045009,吝备,35.87040559,128.590617
1045010,吝备,35.87045194,128.5909349
1046001,吝备,35.87042438,128.582384
1046002,吝备,35.87049047,128.5826503
1046003,吝备,35.87051425,128.5830481
1046004,吝备,35.87052581,128.5832784
1046005,吝备,35.87053214,128.5836453
1046006,吝备,35.87055987,128.583992
1046007,吝备,35.87055629,128.5843521
1046008,吝备,35.87049572,128.5846107
1046009,吝备,35.87040878,128.5849796
1046010,吝备,35.87035024,128.5852463
1047001,吝备,35.87033719,128.5800094
1047002,吝备,35.87035386,128.5804505
1047003,吝备,35.87037277,128.5807293
1047004,吝备,35.87039046,128.5810389
1047005,吝备,35.87041051,128.5813619
1047006,吝备,35.87043571,128.5817733
1047007,吝备,35.87041191,128.5820349
1048001,吝备,35.87101182,128.5823741
1048002,吝备,35.8712998,128.5823653
1048003,吝备,35.87160684,128.5823607
1048004,吝备,35.87187339,128.5823491
1048005,吝备,35.87218279,128.5823387
1048006,吝备,35.8724446,128.5823329
1048007,吝备,35.87276948,128.5823239
1048008,吝备,35.87318478,128.5823086
1048009,吝备,35.87338123,128.5823295
1048010,吝备,35.87368339,128.5822899
1048011,吝备,35.87410346,128.582276
1048012,吝备,35.87434384,128.5822674
1048013,吝备,35.87455566,128.5822619
1048014,吝备,35.87480201,128.5822591
1048015,吝备,35.87502811,128.5822506
1048016,吝备,35.87536131,128.5822401
1048017,吝备,35.87551719,128.5822335
1048018,吝备,35.87567784,128.5822268
1048019,吝备,35.87602413,128.5822147
1049001,吝备,35.8701466,128.5821148
1049002,吝备,35.86996893,128.5821206
1049003,吝备,35.86962631,128.5821242
1049004,吝备,35.86947436,128.5821264
1049005,吝备,35.86930701,128.5821306
1049006,吝备,35.86912921,128.5821358
1049007,吝备,35.8688352,128.5821384
1049008,吝备,35.86849849,128.5821434
1049009,吝备,35.86803131,128.5821482
1049010,吝备,35.86777281,128.5821557
1049011,吝备,35.86743701,128.5821668
1049012,吝备,35.86715951,128.5821734
1049013,吝备,35.86683519,128.5821835
1049014,吝备,35.86654257,128.5821915
1049015,吝备,35.86621038,128.5821991
1049016,吝备,35.86589086,128.5822084
1049017,吝备,35.86560631,128.582213
1049018,吝备,35.86531225,128.582219
1050001,吝备,35.86993331,128.5870475
1050002,吝备,35.86949041,128.5870854
1050003,吝备,35.86924548,128.5870579
1050004,吝备,35.8689692,128.5870329
1050005,吝备,35.86863772,128.5869973
1050006,吝备,35.86846506,128.5869794
1050007,吝备,35.86801922,128.5869084
1050008,吝备,35.86804885,128.5867419
1050009,吝备,35.86827806,128.5865876
1050010,吝备,35.86849436,128.58645
1050011,吝备,35.8687,128.5863224
1050012,吝备,35.86890563,128.5861888
1050013,吝备,35.86911926,128.5860541
1050014,吝备,35.86938424,128.5858918
1050015,吝备,35.86958564,128.5857607
1050016,吝备,35.86977499,128.5856341
1050017,吝备,35.86997324,128.5855099
1050018,吝备,35.87016193,128.5853943
1051001,吝备,35.87044605,128.5911309
1051002,吝备,35.87030259,128.5911752
1051003,吝备,35.87016377,128.5912182
1051004,吝备,35.87002585,128.591267
1051005,吝备,35.86989069,128.5913245
1051006,吝备,35.86975553,128.5913828
1051007,吝备,35.86954704,128.5914725
1051008,吝备,35.86942129,128.5915229
1051009,吝备,35.86931841,128.5915548
1051010,吝备,35.86921551,128.5915845
1051011,吝备,35.86910432,128.5916144
1051012,吝备,35.86896939,128.5916488
1051013,吝备,35.86883526,128.5916867
1051014,吝备,35.86870597,128.5917213
1051015,吝备,35.86858382,128.5917539
1051016,吝备,35.86844366,128.591788
1051017,吝备,35.86829806,128.5918334
1051018,吝备,35.86816846,128.5918693
1051019,吝备,35.86803438,128.5919069
1051020,吝备,35.86790779,128.591942
1051021,吝备,35.86778136,128.5919775
1051022,吝备,35.8676547,128.5920127
1051023,吝备,35.86752815,128.5920481
1051024,吝备,35.86740148,128.5920828
1051025,吝备,35.86727837,128.5921169
1052001,吝备,35.86920213,128.5875797
1052002,吝备,35.86909172,128.5877362
1052003,吝备,35.8690008,128.5878722
1052004,吝备,35.86890112,128.5880082
1052005,吝备,35.86879317,128.5881601
1052006,吝备,35.86870527,128.5882954
1052007,吝备,35.86861132,128.5884473
1052008,吝备,35.86850765,128.5886109
1052009,吝备,35.86841337,128.588755
1052010,吝备,35.86831843,128.5889082
1052011,吝备,35.86821983,128.5890577
1052012,吝备,35.8681477,128.5892011
1052013,吝备,35.86797689,128.5895244
1052014,吝备,35.86790401,128.5896935
1052015,吝备,35.86783117,128.5898591
1052016,吝备,35.86776022,128.5900207
1052017,吝备,35.86769784,128.5901573
1052018,吝备,35.86762912,128.5903226
1052019,吝备,35.86756693,128.5904878
1052020,吝备,35.86750316,128.5906793
1052021,吝备,35.86745391,128.5908359
1052022,吝备,35.86738493,128.591043
1052023,吝备,35.86733428,128.5911951
1052024,吝备,35.86729904,128.5913224
1052025,吝备,35.86723652,128.5915784
1052026,吝备,35.86720251,128.5917828
1052027,吝备,35.86717485,128.5921011
1052028,吝备,35.86716573,128.5922632
1052029,吝备,35.86716009,128.5924741
1052030,吝备,35.86715623,128.5926356
1052031,吝备,35.86715183,128.5928081
1052032,吝备,35.86714767,128.5929527
1052033,吝备,35.86714785,128.5931532
1052034,吝备,35.86711336,128.5921398
1052035,吝备,35.86688793,128.5922028
1052036,吝备,35.86656359,128.5922591
