동인1가 306-4,1,,대구광역시 중구 동인동1가 306-4,35.870252,128.606143,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 314-5,1,,대구광역시 중구 동인동1가 314-5,35.87066104,128.605725,2006,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 315-2,1,,대구광역시 중구 동인동1가 315-2,35.870676,128.606035,2006,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 313-6,1,,대구광역시 중구 동인동1가 313-6,35.870714,128.605581,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 325-2,1,,대구광역시 중구 동인동1가 325-2,35.871011,128.605783,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 235-4대,1,,대구광역시 중구 동인동2가 235,35.867845,128.606191,2008,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 287-1,1,,대구광역시 중구 동인동4가 287-1,35.866621,128.609426,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 310-3,1,,대구광역시 중구 동인동1가 310-3,35.870627,128.605049,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 304-10,1,,대구광역시 중구 동인동1가 304-10,35.870436,128.605435,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 250-53,1,,대구광역시 중구 동인동1가 250-53,35.871492,128.603372,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 250-40,1,,대구광역시 중구 동인동1가 250-40,35.871177,128.603259,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 250-40,1,,대구광역시 중구 동인동1가 250-40,35.871177,128.603259,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 250-34,1,,대구광역시 중구 동인동1가 250-34,35.871339,128.603338,2008,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
