두류3동-011,1,대구광역시 달서구 야외음악당로37길 22,대구광역시 달서구 두류동 617-10,35.85308812,128.5545522,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-012,1,대구광역시 달서구 두류공원로49길 15,대구광역시 달서구 두류동 475-1,35.85541495,128.5581335,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-013,1,대구광역시 달서구 두류공원로49길 23,대구광역시 달서구 두류동 476-23,35.85521847,128.5577446,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-014,1,대구광역시 달서구 달구벌대로340길 27,대구광역시 달서구 두류동 610-1,35.85416361,128.551969,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-015,1,대구광역시 달서구 야외음악당로 215-16,대구광역시 달서구 두류동 476-2,35.85510084,128.5578434,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-083,1,대구광역시 달서구 달구벌대로245길 9,대구광역시 달서구 이곡동 534-2,35.85252478,128.5024358,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-084,1,대구광역시 달서구 이곡서로7길 36,대구광역시 달서구 이곡동 534-1,35.85261529,128.5023478,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-085,1,대구광역시 달서구 달구벌대로243길 40,대구광역시 달서구 이곡동 1210-3,35.85295792,128.5023168,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-086,1,대구광역시 달서구 달구벌대로245길 3,대구광역시 달서구 이곡동 534-5,35.85240877,128.5021583,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-087,1,대구광역시 달서구 이곡서로7길 30,대구광역시 달서구 이곡동 1210-2,35.85296638,128.5024497,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-088,1,대구광역시 달서구 달구벌대로243길 24,대구광역시 달서구 이곡동 535-4,35.8526616,128.5020492,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-089,1,대구광역시 달서구 달구벌대로 1221,대구광역시 달서구 이곡동 538-2,35.85231408,128.5010949,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-090,1,대구광역시 달서구 성서로71길 66,대구광역시 달서구 이곡동 1000-2,35.85009109,128.5003059,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-091,1,대구광역시 달서구 성서로71길 58,대구광역시 달서구 이곡동 1000-4,35.85015113,128.501037,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-092,1,대구광역시 달서구 성서로71길 50,대구광역시 달서구 이곡동 1000-13,35.84996712,128.5019325,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-093,1,대구광역시 달서구 달구벌대로250길 29,대구광역시 달서구 갈산동 974,35.84919255,128.5039425,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-094,1,대구광역시 달서구 성서로71길 6,대구광역시 달서구 이곡동 1000-29,35.84965171,128.5062039,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-095,1,대구광역시 달서구 성서로67안길 10,대구광역시 달서구 갈산동 146-22,35.84816636,128.5014783,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-096,1,대구광역시 달서구 성서로67안길 8-5,대구광역시 달서구 갈산동 146-23,35.84821891,128.501844,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-097,1,대구광역시 달서구 성서로67안길 8-11,대구광역시 달서구 갈산동 146-25,35.84827996,128.5023315,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-098,1,대구광역시 달서구 성서서로48길 23,대구광역시 달서구 갈산동 100-14,35.84635111,128.5023304,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-099,1,대구광역시 달서구 성서서로40길 11,대구광역시 달서구 갈산동 259-10,35.84264218,128.5012442,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-100,1,대구광역시 달서구 성서서로40길 8,대구광역시 달서구 갈산동 262-1,35.84236467,128.5007886,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-101,1,대구광역시 달서구 성서서로36안길 6,대구광역시 달서구 갈산동 261-12,35.8410648,128.5012564,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-102,1,대구광역시 달서구 성서공단로39길 79,대구광역시 달서구 갈산동 260-1,35.84238643,128.5020507,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-103,1,대구광역시 달서구 성서서로36길 17-13,대구광역시 달서구 갈산동 261-5,35.84184787,128.5015159,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-104,1,대구광역시 달서구 성서공단로39길 75,대구광역시 달서구 갈산동 260-3,35.84195278,128.5022915,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
